MSSubClass,LotArea,Neighborhood,BldgType,FirstFlrSF,SecondFlrSF,GrLivArea,TotRmsAbvGrd,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch
One_and_Half_Story_Finished_All_Ages,12144,North_Ames,OneFam,910,611,1521,6,199,0,168,0,0
One_and_Half_Story_Finished_All_Ages,10800,North_Ames,OneFam,720,472,1192,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7200,North_Ames,OneFam,1040,0,1040,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7200,North_Ames,OneFam,1040,0,1040,4,0,29,0,0,0
One_Story_1946_and_Newer_All_Styles,7560,North_Ames,OneFam,1040,0,1040,6,140,0,252,0,0
Duplex_All_Styles_and_Ages,8544,North_Ames,Duplex,1040,0,1040,6,0,0,0,0,0
Duplex_All_Styles_and_Ages,8544,North_Ames,Duplex,1040,0,1040,6,0,0,0,0,0
Duplex_All_Styles_and_Ages,8544,North_Ames,Duplex,1040,0,1040,6,0,0,0,0,0
Duplex_All_Styles_and_Ages,8512,North_Ames,Duplex,1556,0,1556,8,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7945,North_Ames,OneFam,1150,0,1150,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7000,North_Ames,OneFam,1150,0,1150,6,0,0,0,0,162
Two_Story_1946_and_Newer,7590,North_Ames,OneFam,660,688,1348,6,188,108,0,0,0
Split_Foyer,10205,North_Ames,OneFam,999,0,999,6,150,72,0,0,0
One_Story_1946_and_Newer_All_Styles,7400,North_Ames,OneFam,1045,0,1045,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7000,North_Ames,OneFam,864,0,864,5,0,0,0,0,0
Two_Family_conversion_All_Styles_and_Ages,7000,North_Ames,TwoFmCon,1025,0,1025,6,96,80,0,0,0
Two_Story_1945_and_Older,9856,Old_Town,OneFam,1007,1007,2014,8,0,72,167,0,0
Two_Story_1945_and_Older,9906,Old_Town,OneFam,810,518,1328,8,0,172,60,0,0
One_and_Half_Story_Finished_All_Ages,9600,Old_Town,OneFam,1226,442,1668,6,0,0,140,0,0
One_and_Half_Story_Finished_All_Ages,5520,Old_Town,OneFam,1147,510,1657,9,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,9600,Old_Town,OneFam,940,476,1416,7,0,24,0,0,0
Two_Story_1945_and_Older,9600,Old_Town,OneFam,832,809,1641,6,0,0,234,0,0
Two_Story_1945_and_Older,6451,Old_Town,OneFam,848,580,1428,7,264,0,84,0,0
Two_Story_1945_and_Older,3960,Old_Town,OneFam,502,502,1004,5,280,0,68,0,0
One_Story_1945_and_Older,5684,Old_Town,OneFam,813,0,813,5,0,113,0,0,0
Two_Family_conversion_All_Styles_and_Ages,7745,Old_Town,TwoFmCon,1084,867,1951,9,0,6,28,0,0
One_Story_1945_and_Older,7741,Old_Town,OneFam,1032,0,1032,5,0,0,112,0,0
One_Story_1945_and_Older,5633,Old_Town,OneFam,844,0,844,5,50,81,123,0,0
Two_Story_1945_and_Older,9000,Old_Town,OneFam,1089,661,1750,8,0,0,293,0,0
One_Story_1946_and_Newer_All_Styles,7200,Old_Town,OneFam,864,0,864,5,0,0,0,0,115
One_and_Half_Story_Finished_All_Ages,4400,Old_Town,OneFam,734,384,1118,6,0,0,0,0,0
Two_Story_1945_and_Older,7614,Old_Town,OneFam,714,662,1376,7,0,0,104,0,225
Two_Family_conversion_All_Styles_and_Ages,6000,Old_Town,TwoFmCon,960,0,960,5,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,6000,Old_Town,OneFam,816,750,1566,7,24,0,296,0,0
One_Story_1945_and_Older,7830,Old_Town,OneFam,492,0,492,3,0,0,78,0,0
One_and_Half_Story_Finished_All_Ages,9576,Old_Town,OneFam,885,297,1182,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,5820,Old_Town,OneFam,1163,0,1163,6,142,98,0,0,0
One_Story_1945_and_Older,5747,Old_Town,OneFam,840,0,840,5,112,0,0,0,0
Two_Family_conversion_All_Styles_and_Ages,9142,Old_Town,TwoFmCon,908,1020,1928,9,0,60,112,0,0
Two_Story_1945_and_Older,9600,Old_Town,OneFam,1095,679,1774,8,0,0,90,0,0
Two_and_Half_Story_All_Ages,10800,Old_Town,OneFam,880,888,1768,6,0,341,0,0,0
Two_and_Half_Story_All_Ages,6300,Old_Town,OneFam,1226,878,2104,9,0,341,88,0,0
One_and_Half_Story_Finished_All_Ages,5000,Old_Town,OneFam,889,551,1440,6,0,0,77,0,0
Two_and_Half_Story_All_Ages,8850,Old_Town,OneFam,815,875,1690,7,0,0,330,0,0
Two_Story_1945_and_Older,3600,Old_Town,OneFam,684,684,1368,7,0,158,0,0,0
Two_Story_1945_and_Older,7200,Old_Town,OneFam,998,764,1762,8,36,0,221,0,0
One_Story_1945_and_Older,11340,Old_Town,OneFam,1200,0,1200,7,0,0,228,0,0
Two_and_Half_Story_All_Ages,22950,Old_Town,OneFam,1518,1518,3608,12,0,260,0,0,410
Duplex_All_Styles_and_Ages,5976,Old_Town,Duplex,624,624,1248,8,0,130,256,0,0
One_Story_1946_and_Newer_All_Styles,9750,Old_Town,OneFam,960,0,960,5,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,4761,Iowa_DOT_and_Rail_Road,OneFam,1020,0,1020,5,0,0,105,0,0
One_Story_1945_and_Older,7446,Brookside,OneFam,788,0,788,4,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,6435,Brookside,OneFam,972,605,1577,6,0,0,0,0,0
Two_Story_1945_and_Older,11737,Brookside,OneFam,1017,810,1827,9,27,36,42,0,0
One_and_Half_Story_Finished_All_Ages,5000,Brookside,OneFam,1004,660,1664,7,0,24,36,0,0
Two_Family_conversion_All_Styles_and_Ages,7800,Old_Town,TwoFmCon,793,325,1118,5,0,0,0,0,271
One_and_Half_Story_Finished_All_Ages,6240,Brookside,OneFam,816,0,1176,6,112,0,0,0,0
One_and_Half_Story_Finished_All_Ages,6240,Brookside,OneFam,896,448,1344,7,200,114,0,0,0
One_and_Half_Story_Finished_All_Ages,6120,Brookside,OneFam,728,434,1162,6,0,24,0,0,0
One_Story_1945_and_Older,6120,Brookside,OneFam,1015,0,1015,6,0,0,112,0,120
One_and_Half_Story_Finished_All_Ages,6240,Brookside,OneFam,672,240,912,3,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,6240,Brookside,OneFam,1042,534,1576,8,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,6120,Brookside,OneFam,741,583,1324,7,0,0,55,0,0
One_Story_1945_and_Older,6000,Old_Town,OneFam,1103,0,1103,5,166,120,0,0,0
One_Story_1945_and_Older,6000,Brookside,OneFam,616,0,616,4,0,0,129,0,0
One_and_Half_Story_Unfinished_All_Ages,6380,Brookside,OneFam,1048,0,1048,5,0,0,116,0,0
One_Story_1945_and_Older,11672,Brookside,OneFam,816,0,816,4,168,0,112,0,0
One_and_Half_Story_Finished_All_Ages,33120,Old_Town,OneFam,1611,875,2486,8,0,0,0,0,0
Two_Family_conversion_All_Styles_and_Ages,9873,Brookside,TwoFmCon,960,0,960,6,0,288,0,0,0
One_and_Half_Story_Finished_All_Ages,5310,Old_Town,OneFam,1001,634,1635,5,394,0,0,0,0
One_Story_1945_and_Older,4118,Old_Town,OneFam,693,0,693,4,0,20,0,0,0
One_and_Half_Story_Finished_All_Ages,10320,Iowa_DOT_and_Rail_Road,OneFam,834,596,1430,7,218,0,0,0,210
Two_Story_1945_and_Older,7518,Iowa_DOT_and_Rail_Road,OneFam,665,665,1330,7,0,72,45,0,0
One_Story_1945_and_Older,9000,Iowa_DOT_and_Rail_Road,OneFam,819,0,819,4,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,8600,Iowa_DOT_and_Rail_Road,OneFam,780,596,1376,7,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,7200,Iowa_DOT_and_Rail_Road,OneFam,803,557,1360,6,0,65,190,0,0
One_Story_1945_and_Older,9786,Iowa_DOT_and_Rail_Road,OneFam,1077,0,1077,6,0,100,48,0,0
Two_Family_conversion_All_Styles_and_Ages,6780,Iowa_DOT_and_Rail_Road,TwoFmCon,520,0,754,5,53,0,0,0,0
One_Story_1945_and_Older,7200,Iowa_DOT_and_Rail_Road,OneFam,984,0,984,6,0,0,164,0,0
One_and_Half_Story_Finished_All_Ages,12375,Sawyer,OneFam,1081,341,1422,7,0,0,0,0,0
Duplex_All_Styles_and_Ages,11136,Sawyer,Duplex,1921,0,1921,8,0,180,0,0,0
One_Story_1946_and_Newer_All_Styles,21370,Sawyer,OneFam,1640,0,1640,7,0,0,225,0,0
Split_or_Multilevel,6930,Clear_Creek,OneFam,1352,0,1352,6,168,0,294,0,0
One_Story_1945_and_Older,8250,Edwards,OneFam,1032,0,1032,6,0,0,121,0,0
One_Story_1945_and_Older,5220,South_and_West_of_Iowa_State_University,OneFam,879,0,879,4,0,108,0,0,0
One_Story_1946_and_Newer_All_Styles,5500,South_and_West_of_Iowa_State_University,OneFam,1073,0,1073,4,0,120,0,0,0
One_Story_1946_and_Newer_All_Styles,11235,Sawyer,OneFam,1382,0,1382,6,0,82,0,0,0
Duplex_All_Styles_and_Ages,10791,Sawyer,Duplex,1296,0,1296,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8414,Sawyer,OneFam,1068,0,1068,6,192,0,0,0,0
One_Story_1946_and_Newer_All_Styles,11327,Sawyer,OneFam,1064,0,1064,6,314,48,0,0,0
Split_or_Multilevel,11777,Sawyer,OneFam,1320,0,1320,6,160,68,240,0,0
Split_or_Multilevel,10366,Sawyer,OneFam,934,0,934,4,77,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9000,Sawyer,OneFam,1059,0,1059,6,0,88,0,0,0
One_Story_1946_and_Newer_All_Styles,11553,Sawyer,OneFam,1159,0,1159,7,466,0,0,0,0
Two_Story_1946_and_Newer,7844,Sawyer,OneFam,672,728,1400,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9535,Sawyer,OneFam,1458,0,1458,7,284,0,0,0,0
One_Story_1946_and_Newer_All_Styles,10335,Sawyer,OneFam,1721,0,1721,7,0,96,180,0,0
Split_or_Multilevel,7176,Sawyer,OneFam,1040,0,1040,6,131,0,0,0,180
Duplex_All_Styles_and_Ages,9662,Sawyer,Duplex,1967,0,1967,10,170,0,0,0,0
Duplex_All_Styles_and_Ages,8235,Sawyer,Duplex,1949,0,1949,10,32,0,0,0,0
One_and_Half_Story_Finished_All_Ages,13650,Sawyer,OneFam,1252,668,1920,8,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,13125,Sawyer,OneFam,1803,0,1803,8,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,17920,Sawyer,OneFam,1779,0,1779,6,0,418,0,0,312
One_Story_1945_and_Older,17529,Sawyer,OneFam,872,0,872,5,0,0,116,0,0
Split_or_Multilevel,10246,Sawyer,OneFam,960,0,960,3,88,0,0,0,0
One_Story_1946_and_Newer_All_Styles,14175,Sawyer,OneFam,1437,0,1437,6,304,0,0,0,0
One_Story_1946_and_Newer_All_Styles,20355,Clear_Creek,OneFam,1830,0,1830,6,0,115,168,0,0
One_Story_1946_and_Newer_All_Styles,13050,Clear_Creek,OneFam,1000,0,1000,4,238,0,148,0,0
One_and_Half_Story_Finished_All_Ages,15593,Clear_Creek,OneFam,1304,983,2287,7,0,21,114,0,0
Split_Foyer,10820,Sawyer,OneFam,810,0,810,4,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,13350,Sawyer,OneFam,894,0,894,5,241,0,0,0,0
One_and_Half_Story_PUD_All_Ages,1700,Clear_Creek,Twnhs,880,680,1700,7,188,36,0,0,200
One_Story_PUD_1946_and_Newer,5271,Clear_Creek,OneFam,1453,0,1453,6,0,80,0,0,184
One_Story_1946_and_Newer_All_Styles,9375,Edwards,OneFam,1350,0,1350,6,237,0,0,0,0
One_and_Half_Story_Finished_All_Ages,6488,Edwards,OneFam,799,351,1150,6,264,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7800,Edwards,OneFam,1112,896,2008,8,103,0,0,0,0
Split_or_Multilevel,19690,Edwards,OneFam,1575,626,2201,8,586,236,0,0,0
Two_Story_1945_and_Older,19950,Edwards,OneFam,1337,672,2009,8,0,42,0,0,180
Two_and_Half_Story_All_Ages,19800,Edwards,OneFam,1836,1836,3672,7,684,80,32,0,0
Split_or_Multilevel,11679,Edwards,OneFam,1560,0,1560,6,453,253,144,0,0
One_Story_1946_and_Newer_All_Styles,12048,Edwards,OneFam,1488,0,1488,7,0,189,36,0,348
One_Story_1946_and_Newer_All_Styles,10519,Edwards,OneFam,1057,0,1057,6,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,9525,Edwards,OneFam,1216,639,1855,7,182,0,0,0,0
One_and_Half_Story_Finished_All_Ages,9525,Edwards,OneFam,1068,541,1609,7,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,6420,Edwards,OneFam,1148,0,1148,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8335,Edwards,OneFam,1124,0,1124,5,0,36,190,0,0
One_and_Half_Story_Finished_All_Ages,7585,Edwards,OneFam,1002,454,1456,7,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,11200,Sawyer_West,OneFam,1298,0,1298,5,165,26,0,0,0
Two_Story_1946_and_Newer,12128,Sawyer_West,OneFam,1313,1246,2559,9,0,245,0,0,168
Two_Story_1946_and_Newer,9554,Sawyer_West,OneFam,1065,846,1911,8,182,81,0,0,0
Duplex_All_Styles_and_Ages,9069,Sawyer_West,Duplex,1440,0,1440,8,288,0,0,0,0
Two_Story_1946_and_Newer,11003,College_Creek,OneFam,1308,568,1876,7,0,40,0,0,0
One_Story_1946_and_Newer_All_Styles,7488,College_Creek,OneFam,1208,0,1208,6,105,58,0,0,0
One_Story_1946_and_Newer_All_Styles,7406,College_Creek,OneFam,1220,0,1220,6,105,54,0,0,0
One_Story_1946_and_Newer_All_Styles,6762,College_Creek,OneFam,1294,0,1294,6,168,55,0,0,0
One_Story_1946_and_Newer_All_Styles,11210,College_Creek,OneFam,1614,0,1614,7,144,59,0,0,0
One_Story_1946_and_Newer_All_Styles,8990,College_Creek,OneFam,1498,0,1498,5,351,33,0,0,0
Two_Story_1946_and_Newer,8760,College_Creek,OneFam,1391,571,1962,7,0,90,0,0,0
One_Story_1946_and_Newer_All_Styles,13377,College_Creek,OneFam,1846,0,1846,7,0,32,0,0,0
One_Story_1946_and_Newer_All_Styles,11645,College_Creek,OneFam,1734,0,1734,7,160,24,0,0,0
One_Story_1946_and_Newer_All_Styles,11645,College_Creek,OneFam,1590,0,1590,6,176,80,0,0,0
Two_Story_1946_and_Newer,10984,College_Creek,OneFam,945,864,1809,8,144,54,0,0,0
One_Story_1946_and_Newer_All_Styles,9316,College_Creek,OneFam,1614,0,1614,7,100,45,0,0,0
Two_Story_1946_and_Newer,9316,College_Creek,OneFam,784,812,1596,6,144,45,0,0,0
Two_Story_1946_and_Newer,10041,Sawyer_West,OneFam,927,988,1915,8,120,150,0,0,0
One_Story_1946_and_Newer_All_Styles,36500,Clear_Creek,OneFam,1582,0,1582,7,168,198,0,0,0
Split_or_Multilevel,21453,Clear_Creek,OneFam,988,0,988,4,0,130,0,130,0
One_Story_1946_and_Newer_All_Styles,70761,Clear_Creek,OneFam,1533,0,1533,5,200,54,0,0,0
One_Story_1946_and_Newer_All_Styles,12000,Clear_Creek,OneFam,1388,0,1388,6,0,58,0,0,0
Split_Foyer,8846,College_Creek,OneFam,914,0,914,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,13015,College_Creek,OneFam,1100,0,1100,5,0,0,0,0,0
Two_Story_1946_and_Newer,12438,College_Creek,OneFam,795,704,1499,6,413,91,0,0,0
One_Story_1946_and_Newer_All_Styles,8685,College_Creek,OneFam,1425,0,1425,5,0,130,0,0,0
One_Story_1946_and_Newer_All_Styles,13568,College_Creek,OneFam,990,0,990,5,224,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9100,College_Creek,OneFam,1525,0,1525,6,219,36,0,0,0
One_Story_1946_and_Newer_All_Styles,9236,College_Creek,OneFam,1494,0,1494,6,168,27,0,0,0
One_Story_1946_and_Newer_All_Styles,10264,College_Creek,OneFam,1588,0,1588,6,158,29,0,0,0
Two_Story_1946_and_Newer,9272,College_Creek,OneFam,856,893,1749,7,140,85,0,0,0
Two_Story_1946_and_Newer,13426,College_Creek,OneFam,951,828,1779,7,208,107,0,0,0
Two_Story_1946_and_Newer,13450,College_Creek,OneFam,920,941,1861,8,146,91,0,0,0
Two_Story_1946_and_Newer,14006,College_Creek,OneFam,936,840,1776,7,144,96,0,0,0
One_Story_1946_and_Newer_All_Styles,13704,College_Creek,OneFam,1541,0,1541,6,468,81,0,0,0
Split_or_Multilevel,10780,College_Creek,OneFam,954,0,954,6,0,0,0,0,0
Two_Story_1946_and_Newer,8340,College_Creek,OneFam,686,702,1388,6,406,36,0,0,0
Split_or_Multilevel,10385,College_Creek,OneFam,1282,0,1282,6,386,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9920,College_Creek,OneFam,971,0,971,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9560,College_Creek,OneFam,864,0,864,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9800,College_Creek,OneFam,894,0,894,5,256,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7200,College_Creek,OneFam,864,0,864,5,0,0,0,0,0
Two_Story_PUD_1946_and_Newer,3612,Landmark,Twnhs,630,690,1320,5,0,48,0,0,0
Two_Story_1946_and_Newer,11367,College_Creek,OneFam,1091,898,1989,7,199,60,0,0,0
Two_Story_1946_and_Newer,9930,College_Creek,OneFam,878,884,1762,6,320,54,0,0,0
Two_Story_1946_and_Newer,9468,College_Creek,OneFam,840,915,1755,7,176,73,0,0,0
One_Story_1946_and_Newer_All_Styles,11088,College_Creek,OneFam,1358,0,1358,5,68,166,0,0,0
One_Story_1946_and_Newer_All_Styles,14781,College_Creek,OneFam,1787,0,1787,7,198,150,0,0,0
Two_Story_1946_and_Newer,8726,College_Creek,OneFam,872,1037,1909,8,0,108,0,0,0
One_Story_1946_and_Newer_All_Styles,8125,College_Creek,OneFam,1654,0,1654,6,0,136,0,0,0
Two_Story_1946_and_Newer,10566,College_Creek,OneFam,1090,1124,2214,8,197,80,0,0,0
Two_Story_1946_and_Newer,21533,College_Creek,OneFam,1065,984,2049,9,120,48,0,0,0
Two_Story_1946_and_Newer,11250,College_Creek,OneFam,1070,869,1939,8,128,84,0,0,0
Two_Story_1946_and_Newer,11250,College_Creek,OneFam,950,1045,1995,8,275,170,0,0,0
Two_Story_1946_and_Newer,9750,College_Creek,OneFam,1108,989,2097,8,253,170,0,0,0
One_Story_1946_and_Newer_All_Styles,9100,College_Creek,OneFam,1836,0,1836,8,120,33,0,0,0
One_Story_PUD_1946_and_Newer,4435,College_Creek,TwnhsE,848,0,848,4,140,0,0,0,0
One_Story_PUD_1946_and_Newer,4435,College_Creek,TwnhsE,848,0,848,3,140,0,0,0,0
Two_Story_1946_and_Newer,15611,College_Creek,OneFam,1079,840,1919,8,0,51,0,0,0
One_Story_1946_and_Newer_All_Styles,8810,College_Creek,OneFam,1390,0,1390,7,0,68,0,0,0
Two_Story_1946_and_Newer,12393,College_Creek,OneFam,847,1101,1948,8,100,48,0,0,0
One_Story_1946_and_Newer_All_Styles,9135,College_Creek,OneFam,1700,0,1700,7,192,23,0,0,0
Two_Story_1946_and_Newer,8581,College_Creek,OneFam,851,886,1737,7,0,105,0,0,0
Two_Story_1946_and_Newer,8400,College_Creek,OneFam,784,827,1611,6,144,36,0,0,0
One_Story_1946_and_Newer_All_Styles,10084,College_Creek,OneFam,1552,0,1552,7,144,20,0,0,0
Two_Story_1946_and_Newer,11645,College_Creek,OneFam,860,860,1720,7,0,70,0,0,0
One_Story_1946_and_Newer_All_Styles,8772,College_Creek,OneFam,1336,0,1336,6,136,43,0,0,0
Two_Story_1946_and_Newer,8846,College_Creek,OneFam,750,750,1500,6,0,35,0,0,0
Two_Story_1946_and_Newer,8461,College_Creek,OneFam,728,728,1456,8,0,24,0,0,0
One_Story_1946_and_Newer_All_Styles,8767,College_Creek,OneFam,1310,0,1310,6,0,0,0,0,0
Two_Story_1945_and_Older,8777,Edwards,OneFam,760,676,1436,6,147,0,0,0,0
One_Story_1946_and_Newer_All_Styles,17755,Edwards,OneFam,1466,0,1466,6,0,140,0,0,100
One_Story_1946_and_Newer_All_Styles,8877,Edwards,OneFam,1220,0,1220,6,0,0,0,0,0
Duplex_All_Styles_and_Ages,7840,Edwards,Duplex,1012,0,1012,4,0,0,0,0,0
Duplex_All_Styles_and_Ages,9400,Edwards,Duplex,980,0,980,4,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,16133,Edwards,OneFam,1176,0,1176,5,0,92,0,0,112
Two_Story_1946_and_Newer,7162,Edwards,OneFam,806,918,1724,8,168,57,0,0,0
One_Story_1946_and_Newer_All_Styles,8050,Edwards,OneFam,914,0,914,4,32,0,0,0,0
Two_Story_1946_and_Newer,11060,Edwards,OneFam,1164,1150,2314,9,0,274,0,0,0
PUD_Multilevel_Split_Level_Foyer,3675,Edwards,TwnhsE,1072,0,1072,5,0,28,0,0,0
PUD_Multilevel_Split_Level_Foyer,3675,Edwards,TwnhsE,1072,0,1072,5,0,44,0,0,0
PUD_Multilevel_Split_Level_Foyer,3675,Edwards,TwnhsE,1072,0,1072,5,0,44,0,0,0
Two_Story_PUD_1946_and_Newer,2522,Edwards,Twnhs,970,739,1709,7,0,40,0,0,0
Two_Story_PUD_1946_and_Newer,2522,Edwards,Twnhs,970,739,1709,7,0,40,0,0,0
Two_Story_PUD_1946_and_Newer,2522,Edwards,Twnhs,970,739,1709,7,0,40,0,0,0
Two_Story_PUD_1946_and_Newer,2522,Edwards,Twnhs,970,739,1709,7,0,40,0,0,0
Two_Story_PUD_1946_and_Newer,3363,Edwards,TwnhsE,976,732,1708,7,0,40,0,0,0
One_and_Half_Story_Finished_All_Ages,6956,Edwards,OneFam,624,312,936,5,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,7822,Edwards,OneFam,846,492,1338,7,0,0,208,0,0
One_and_Half_Story_Finished_All_Ages,8707,Edwards,OneFam,1093,576,1669,9,0,0,56,0,0
One_and_Half_Story_Finished_All_Ages,8410,Edwards,OneFam,658,526,1184,8,0,151,0,0,0
One_and_Half_Story_Finished_All_Ages,9738,Edwards,OneFam,949,272,1221,7,0,0,236,0,0
One_Story_1946_and_Newer_All_Styles,8172,Edwards,OneFam,864,0,864,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,16012,Edwards,OneFam,1482,0,1482,6,0,30,0,0,0
One_and_Half_Story_Finished_All_Ages,8248,Edwards,OneFam,686,564,1250,7,207,0,96,0,0
One_and_Half_Story_Finished_All_Ages,8248,Edwards,OneFam,964,0,1414,8,0,0,112,0,0
Two_and_Half_Story_All_Ages,6204,South_and_West_of_Iowa_State_University,OneFam,954,795,2230,10,0,188,0,0,0
One_Story_1945_and_Older,8088,Edwards,OneFam,498,0,498,3,0,0,100,0,0
One_and_Half_Story_Finished_All_Ages,11388,Edwards,OneFam,1055,218,1273,5,212,0,0,0,0
Two_Family_conversion_All_Styles_and_Ages,7082,South_and_West_of_Iowa_State_University,TwoFmCon,948,980,1928,10,0,0,228,0,0
One_and_Half_Story_Finished_All_Ages,8400,South_and_West_of_Iowa_State_University,OneFam,1192,403,1595,6,0,0,108,0,0
One_and_Half_Story_Finished_All_Ages,10890,South_and_West_of_Iowa_State_University,OneFam,1058,493,1551,6,0,0,0,0,0
Two_Family_conversion_All_Styles_and_Ages,6430,South_and_West_of_Iowa_State_University,TwoFmCon,816,524,1340,6,0,0,0,0,0
Two_Story_1945_and_Older,7000,South_and_West_of_Iowa_State_University,OneFam,743,736,1479,6,530,0,56,0,0
Two_Story_1945_and_Older,13132,Crawford,OneFam,892,892,1784,9,203,40,0,0,0
Two_Story_1945_and_Older,4899,South_and_West_of_Iowa_State_University,OneFam,755,755,1510,6,0,0,164,0,0
One_and_Half_Story_Finished_All_Ages,6000,South_and_West_of_Iowa_State_University,OneFam,1008,0,1522,7,0,0,138,0,0
Two_Story_1945_and_Older,9399,Crawford,OneFam,818,818,1636,7,0,0,212,0,0
Two_Story_1945_and_Older,7588,Crawford,OneFam,901,901,1802,9,0,0,40,0,0
One_and_Half_Story_Finished_All_Ages,10164,South_and_West_of_Iowa_State_University,OneFam,992,473,1465,6,0,126,0,0,0
One_and_Half_Story_Finished_All_Ages,6191,South_and_West_of_Iowa_State_University,OneFam,824,464,1288,6,0,0,0,0,0
Two_Story_1945_and_Older,9550,Crawford,OneFam,961,756,1717,7,0,35,272,0,0
One_and_Half_Story_Finished_All_Ages,21780,Crawford,OneFam,940,610,1550,7,0,0,429,0,0
Two_Story_1945_and_Older,11435,Crawford,OneFam,792,725,1517,7,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,12400,Crawford,OneFam,1125,592,1717,7,0,0,0,0,113
One_Story_1945_and_Older,11600,Crawford,OneFam,1180,0,1180,5,0,0,67,0,0
One_and_Half_Story_Finished_All_Ages,11500,Crawford,OneFam,1020,1037,2057,6,0,0,0,0,322
One_and_Half_Story_Finished_All_Ages,8170,Crawford,OneFam,1122,549,1671,7,0,0,0,0,0
Two_Story_1945_and_Older,16560,Crawford,OneFam,1170,1175,2345,9,0,0,0,0,0
Two_Story_1945_and_Older,12320,Crawford,OneFam,959,650,1609,8,0,0,0,0,104
Two_Story_1945_and_Older,14210,Crawford,OneFam,1104,697,1801,8,0,90,0,0,0
One_Story_1946_and_Newer_All_Styles,14115,Crawford,OneFam,1811,0,1811,6,0,0,280,0,0
One_Story_1946_and_Newer_All_Styles,12984,Crawford,OneFam,1647,0,1647,7,0,0,0,0,0
Two_Story_1946_and_Newer,15600,Crawford,OneFam,1278,1037,2315,9,0,0,0,0,192
Two_Family_conversion_All_Styles_and_Ages,15750,Crawford,TwoFmCon,1336,0,1336,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,16381,Crawford,OneFam,1844,0,1844,7,0,73,216,0,0
One_Story_1945_and_Older,7288,Iowa_DOT_and_Rail_Road,OneFam,976,0,976,5,160,0,0,0,0
One_and_Half_Story_Finished_All_Ages,7000,Iowa_DOT_and_Rail_Road,OneFam,861,424,1285,6,96,0,132,0,0
One_Story_1945_and_Older,8534,Iowa_DOT_and_Rail_Road,OneFam,672,0,672,4,0,0,112,0,0
One_Story_1945_and_Older,7030,Iowa_DOT_and_Rail_Road,OneFam,641,0,641,4,184,0,70,0,0
One_Story_1945_and_Older,8765,Iowa_DOT_and_Rail_Road,OneFam,951,0,951,6,0,28,0,0,0
One_and_Half_Story_Finished_All_Ages,9060,Iowa_DOT_and_Rail_Road,OneFam,967,671,1638,6,0,21,0,0,0
One_and_Half_Story_Finished_All_Ages,11040,Iowa_DOT_and_Rail_Road,OneFam,897,439,1336,7,0,47,120,0,0
One_Story_1945_and_Older,12366,Iowa_DOT_and_Rail_Road,OneFam,729,0,729,5,0,0,23,0,0
One_Story_1946_and_Newer_All_Styles,9000,Iowa_DOT_and_Rail_Road,OneFam,480,0,480,4,0,0,0,0,0
Two_Family_conversion_All_Styles_and_Ages,9000,Iowa_DOT_and_Rail_Road,TwoFmCon,1060,336,1396,8,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,8520,Iowa_DOT_and_Rail_Road,OneFam,576,360,936,6,0,0,0,0,0
One_Story_PUD_1946_and_Newer,5748,Crawford,TwnhsE,1778,0,1778,5,123,53,0,0,153
